event_id,customer_id,event_type,event_date,channel
E6645221,C007351,email_open,2025-09-13,sms
E7503516,C007351,sms_click,2023-12-09,system
E4441060,C007351,app_login,2024-08-06,app
E5302284,C007351,sms_click,2025-06-14,app
E3766240,C007351,app_login,2025-03-29,sms
E4567791,C007351,reactivation,2023-07-27,app
E4395044,C016612,app_login,2024-01-02,system
E2644136,C016612,app_login,2023-05-09,email
E5028394,C016612,app_login,2024-09-17,email
E5143776,C017929,email_open,2024-07-29,sms
E2568118,C017929,sms_click,2023-10-26,email
E2355545,C010774,sms_click,2024-08-24,email
E4890914,C010774,sms_click,2022-08-03,email
E5850745,C010774,email_open,2022-05-04,sms
E2484898,C010774,app_login,2023-12-08,sms
E2197408,C012244,email_open,2023-12-21,email
E9229669,C012244,email_open,2022-05-07,app
E3863263,C012244,email_open,2024-08-21,sms
E5779745,C012244,app_login,2022-09-18,system
E4833714,C012244,app_login,2024-07-02,app
E2677852,C012244,sms_click,2022-06-18,app
E5110750,C004899,reactivation,2025-05-12,system
E6201454,C004899,churn,2023-12-30,sms
E3448844,C007938,churn,2025-03-12,system
E5406308,C002078,sms_click,2024-12-28,app
E7157187,C002078,churn,2023-01-27,system
E2867785,C002078,email_open,2024-10-26,app
E9188746,C007275,sms_click,2023-12-12,email
E4906648,C007275,email_open,2022-11-22,email
E8958116,C007275,email_open,2023-01-09,app
E2653435,C000324,app_login,2025-07-16,email
E2138324,C000324,sms_click,2025-03-11,email
E3154870,C015228,email_open,2024-11-05,app
E5801561,C015228,email_open,2025-08-30,sms
E2046087,C015228,app_login,2025-03-28,system
E1959022,C015228,email_open,2024-09-16,app
E1171760,C010244,churn,2023-11-19,sms
E6124066,C010244,email_open,2025-06-23,sms
E6887249,C010244,sms_click,2023-05-08,sms
E1341403,C019740,sms_click,2025-10-22,sms
E8096928,C009488,sms_click,2023-04-09,app
E8119876,C009488,email_open,2024-09-14,sms
E1652000,C014912,email_open,2025-10-23,system
E6062108,C014912,email_open,2025-09-22,app
E9144033,C014912,email_open,2025-08-15,app
E3854241,C007850,sms_click,2025-02-20,system
E7180706,C007850,sms_click,2024-02-14,email
E8029627,C007850,churn,2024-04-29,sms
E7356981,C001329,sms_click,2022-11-02,system
E7088748,C001329,email_open,2024-08-13,system
E5477162,C005403,email_open,2025-02-19,system
E5735636,C005403,email_open,2023-02-05,sms
E6571944,C005403,email_open,2024-04-10,system
E8047557,C005403,churn,2023-12-29,sms
E7853102,C016585,email_open,2025-12-15,app
E6629048,C016585,app_login,2025-09-23,app
E5290155,C019268,app_login,2025-04-14,app
E1014418,C012078,email_open,2024-07-17,sms
E2763396,C012078,email_open,2024-02-03,app
E9591485,C012828,email_open,2023-12-13,email
E2012104,C009294,sms_click,2025-10-20,email
E7234142,C009294,app_login,2025-03-28,email
E2611020,C009294,churn,2025-03-28,system
E3411414,C010508,app_login,2023-07-26,system
E8902272,C010508,app_login,2023-10-05,app
E6803338,C010508,churn,2023-02-28,app
E5869191,C010508,email_open,2023-06-09,sms
E3613384,C019811,sms_click,2025-07-05,email
E3665947,C017688,app_login,2023-02-18,system
E3879458,C017688,email_open,2025-02-01,email
E9855226,C010589,sms_click,2023-10-03,app
E4364927,C010589,email_open,2023-10-14,app
E8424992,C019254,sms_click,2022-07-31,email
E1117381,C014636,email_open,2025-09-03,system
E6956345,C012829,churn,2024-02-09,app
E6876875,C004500,sms_click,2024-10-18,system
E4715852,C004500,app_login,2024-09-21,sms
E9085910,C004500,sms_click,2025-12-28,email
E6936389,C005407,sms_click,2024-05-19,app
E6331232,C005407,app_login,2024-03-11,app
E5654566,C005407,sms_click,2023-07-30,sms
E3401918,C005407,churn,2024-08-26,sms
E2124351,C005407,email_open,2024-08-23,email
E8151852,C005407,sms_click,2025-01-25,system
E9457146,C015797,sms_click,2024-10-13,email
E9564180,C015797,app_login,2023-10-18,sms
E4932059,C015797,sms_click,2023-11-19,system
E1995881,C015797,app_login,2023-11-15,sms
E6527734,C014215,app_login,2025-08-02,app
E7714513,C014215,sms_click,2024-11-24,system
E8927192,C014215,email_open,2025-08-03,email
E6879180,C010207,sms_click,2025-12-29,app
E9976430,C010207,email_open,2025-08-13,system
E9932073,C014492,email_open,2023-11-18,app
E8604446,C014492,app_login,2024-08-04,sms
E2331476,C003765,email_open,2025-10-11,sms
E6883612,C008664,sms_click,2023-03-01,email
E4110701,C008664,email_open,2023-05-31,sms
E8490804,C008664,sms_click,2022-11-29,system
E9168245,C008664,app_login,2024-06-15,email
E5930803,C008664,email_open,2023-09-13,system
E9791580,C016623,churn,2024-11-10,sms
E7182403,C016623,email_open,2024-09-21,app
E1132388,C016623,sms_click,2023-07-17,app
E4016426,C016623,email_open,2023-03-02,email
E7918090,C018602,email_open,2025-09-21,system
E3337354,C018602,email_open,2024-06-12,sms
E8994753,C018602,app_login,2025-03-11,sms
E6970838,C018602,app_login,2025-03-14,email
E2377886,C017182,sms_click,2023-07-04,app
E5862539,C014564,app_login,2024-09-17,email
E9673284,C003257,sms_click,2023-07-27,sms
E4690813,C009127,app_login,2024-12-14,system
E9250167,C009127,email_open,2025-06-28,app
E7482206,C009127,email_open,2025-11-30,email
E1031715,C007391,app_login,2023-01-12,app
E6655405,C013192,sms_click,2022-11-07,system
E6825915,C006159,churn,2025-11-07,app
E7488192,C006159,sms_click,2025-11-25,app
E1814616,C006159,email_open,2024-02-23,email
E9501992,C006159,reactivation,2025-03-07,system
E8081861,C006159,sms_click,2025-10-16,sms
E9561095,C006159,email_open,2025-05-14,email
E6264695,C016236,churn,2024-05-18,sms
E9627589,C016236,email_open,2024-02-27,sms
E9673493,C016236,email_open,2025-02-07,app
E9353212,C015554,email_open,2025-12-03,email
E4804657,C006412,reactivation,2023-04-14,app
E5892245,C012316,app_login,2025-03-07,app
E2223601,C012316,churn,2025-05-31,app
E4027586,C016779,app_login,2025-06-22,sms
E2881295,C016779,churn,2024-10-04,email
E2145466,C016779,email_open,2024-04-10,sms
E6097630,C018551,email_open,2025-07-09,sms
E8250151,C018551,app_login,2025-05-31,sms
E3155116,C019943,sms_click,2024-05-16,system
E9568305,C019943,email_open,2025-09-27,sms
E9132194,C019943,email_open,2024-08-25,email
E1168623,C016636,app_login,2023-02-23,sms
E5746242,C016636,email_open,2023-06-02,email
E2840326,C016636,sms_click,2022-06-25,app
E6296952,C016636,churn,2022-06-08,app
E5509398,C016636,sms_click,2023-09-26,app
E4503198,C013272,app_login,2025-05-03,system
E3667298,C013272,email_open,2025-01-25,system
E3423237,C004843,email_open,2025-01-22,sms
E1336211,C004843,app_login,2024-02-12,sms
E2441350,C015826,email_open,2025-03-02,system
E8116951,C015826,app_login,2024-12-10,email
E6181207,C015826,email_open,2024-02-17,sms
E5213385,C015826,email_open,2023-10-10,app
E5420222,C000580,email_open,2025-02-08,system
E2118372,C000580,email_open,2024-09-24,sms
E6286435,C000580,email_open,2025-03-14,app
E6082750,C006227,reactivation,2025-08-06,email
E3006929,C006227,app_login,2025-12-09,app
E9064174,C006227,churn,2025-04-21,email
E5690901,C011794,churn,2024-07-05,sms
E9547805,C011794,app_login,2024-09-14,system
E6282066,C014730,app_login,2023-02-20,sms
E2359404,C014730,email_open,2023-06-09,system
E9931902,C014730,churn,2022-06-10,system
E9640816,C014730,email_open,2024-08-28,app
E8160490,C014730,churn,2024-06-05,sms
E4958434,C014484,churn,2023-03-07,system
E9170956,C014484,email_open,2023-12-28,sms
E1945051,C008697,email_open,2024-09-10,email
E1372821,C008697,app_login,2024-12-13,sms
E1202293,C008697,app_login,2024-04-11,email
E7021284,C008697,churn,2024-07-03,email
E8725598,C002033,churn,2023-09-24,system
E5981044,C000069,app_login,2025-09-26,email
E9566542,C000069,app_login,2025-07-18,email
E6963674,C000069,email_open,2024-09-01,email
E6696244,C010493,app_login,2025-02-18,sms
E2490460,C010493,email_open,2024-08-03,email
E8758301,C010493,sms_click,2025-06-25,email
E6564653,C009146,app_login,2025-09-14,sms
E4225478,C009146,email_open,2024-04-26,email
E1934744,C009146,sms_click,2024-07-05,email
E2489917,C005424,reactivation,2025-12-08,email
E7597735,C005424,churn,2025-01-16,sms
E4636214,C005424,app_login,2024-10-17,sms
E6286544,C018747,app_login,2023-03-05,system
E4652439,C018747,reactivation,2022-09-07,email
E5153780,C018747,email_open,2023-09-01,sms
E8539584,C018747,reactivation,2022-05-23,sms
E9581582,C018747,app_login,2022-08-18,email
E6177675,C014760,churn,2025-12-04,system
E3615715,C017168,email_open,2022-01-29,app
E4199765,C016056,app_login,2025-10-04,sms
E5121442,C016056,email_open,2025-09-18,system
E5845816,C016056,email_open,2024-05-30,sms
E5407935,C002651,email_open,2025-01-20,sms
E1898632,C002651,email_open,2025-08-04,app
E2517189,C009571,email_open,2024-07-13,sms
E4842324,C006972,email_open,2025-09-26,sms
E2321105,C015102,churn,2024-07-15,system
E7435390,C015102,email_open,2024-03-14,system
E2208078,C015102,email_open,2024-01-05,email
E3380377,C015102,email_open,2025-03-26,sms
E7053323,C015102,app_login,2023-04-20,email
E8969164,C011147,app_login,2025-11-29,system
E5482694,C003492,reactivation,2023-01-07,email
E3726635,C003492,email_open,2024-04-22,system
E9943479,C003492,churn,2022-12-07,app
E2422088,C003492,sms_click,2023-04-19,sms
E9708873,C016331,app_login,2024-07-13,app
E9544736,C001986,app_login,2022-07-06,email
E3018375,C001986,reactivation,2023-11-10,app
E9181469,C001165,app_login,2024-09-03,system
E6259113,C001165,reactivation,2024-04-11,app
E9209937,C002866,email_open,2024-03-31,sms
E4152426,C002866,churn,2024-02-21,app
E1793313,C019295,churn,2022-10-03,sms
E6414651,C018188,email_open,2025-06-26,system
E3888305,C017819,email_open,2025-08-07,sms
E4382845,C017819,email_open,2023-11-14,email
E5188699,C017819,sms_click,2025-10-20,system
E7959034,C017622,churn,2024-11-11,email
E7491809,C017622,sms_click,2024-09-28,sms
E2977082,C016292,churn,2025-07-18,app
E3273959,C008257,email_open,2025-08-25,email
E3266368,C001910,email_open,2024-02-28,system
E4527460,C001910,email_open,2023-11-15,email
E9013540,C001910,email_open,2024-03-25,system
E1000788,C001910,email_open,2023-07-01,email
E2699177,C019333,app_login,2024-11-12,app
E8805423,C013010,churn,2022-11-19,email
E8849258,C013010,sms_click,2024-11-15,app
E9994122,C013010,email_open,2024-04-20,system
E9755365,C013010,churn,2024-05-03,app
E3586883,C013010,app_login,2023-05-27,system
E5466037,C005753,app_login,2023-04-28,email
E4545146,C005753,sms_click,2022-11-18,sms
E4607041,C005753,email_open,2024-06-04,email
E7459501,C006401,email_open,2024-12-01,email
E2122923,C006401,email_open,2024-11-20,sms
E4910576,C000342,app_login,2024-10-02,email
E1320926,C000342,reactivation,2024-02-06,app
E9695978,C000342,email_open,2023-12-27,sms
E4638817,C000342,sms_click,2024-04-20,sms
E8300166,C002061,sms_click,2023-11-09,email
E5409752,C002061,email_open,2022-12-08,email
E7850443,C002061,churn,2023-07-15,app
E3034717,C002061,app_login,2024-08-14,system
E6001149,C007694,reactivation,2023-08-02,email
E7103330,C007694,app_login,2024-07-30,system
E4212773,C001624,reactivation,2022-08-30,app
E2858825,C001624,sms_click,2024-10-19,system
E1019396,C001624,app_login,2024-08-23,email
E7932575,C001624,email_open,2023-09-26,email
E2558934,C001624,sms_click,2023-05-02,system
E8939559,C001624,sms_click,2024-07-13,app
E4214640,C008033,sms_click,2025-04-15,app
E8992621,C008033,app_login,2024-11-17,sms
E2072092,C008033,email_open,2025-06-02,email
E7650542,C002829,email_open,2024-09-27,sms
E5275235,C002829,sms_click,2024-01-14,app
E5711685,C018399,sms_click,2023-12-04,app
E3322865,C018399,sms_click,2024-11-21,email
E3622114,C018399,app_login,2023-09-28,app
E2055259,C008374,sms_click,2024-11-18,sms
E9474751,C008374,churn,2025-06-19,app
E2822007,C008374,email_open,2024-12-24,sms
E9694894,C008374,email_open,2024-09-09,system
E3409995,C016498,app_login,2025-07-29,sms
E5738803,C015741,sms_click,2024-09-05,email
E3817505,C015741,sms_click,2025-08-07,email
E4776310,C013844,email_open,2025-03-18,app
E7340586,C013844,churn,2025-05-01,email
E9029183,C013844,app_login,2025-10-17,app
E5012800,C013844,app_login,2024-07-20,sms
E9878925,C016882,churn,2025-06-21,email
E9104756,C016882,email_open,2025-05-15,app
E8080708,C016882,email_open,2025-07-22,email
E7994918,C007356,app_login,2025-10-16,sms
E7343869,C007356,app_login,2025-12-23,email
E4586711,C010485,email_open,2024-10-03,app
E1731997,C010485,email_open,2024-06-12,system
E8779207,C010485,sms_click,2023-05-19,sms
E4927053,C002579,churn,2024-01-31,email
E5504321,C002579,app_login,2025-02-14,email
E7465682,C002803,app_login,2023-08-29,email
E6125565,C002803,email_open,2025-07-30,app
E3566503,C004850,email_open,2025-09-18,email
E9333997,C004850,reactivation,2025-06-13,email
E8723164,C004850,email_open,2025-05-14,system
E4044437,C014884,sms_click,2024-05-21,email
E2741992,C014884,sms_click,2024-12-11,email
E3037115,C014884,app_login,2025-01-13,app
E4795696,C008123,email_open,2025-12-19,email
E6671762,C008123,app_login,2024-07-31,system
E3291463,C008123,email_open,2025-07-13,email
E7558170,C000006,app_login,2024-12-28,sms
E7411366,C000006,sms_click,2025-10-29,app
E7252291,C000006,sms_click,2025-03-10,app
E1646974,C016267,sms_click,2023-07-18,system
E2032941,C016267,email_open,2024-10-06,email
E2286553,C016267,churn,2023-03-31,email
E1511703,C006760,sms_click,2025-07-05,system
E6008769,C006760,app_login,2024-10-01,app
E8715883,C012360,sms_click,2025-11-02,sms
E6746038,C015246,email_open,2023-12-23,email
E5012465,C015246,email_open,2024-03-26,sms
E3125972,C015246,email_open,2023-11-23,sms
E9523363,C015246,sms_click,2023-06-15,email
E8466737,C015246,email_open,2024-05-21,email
E9578068,C015246,email_open,2023-06-27,app
E2512787,C010708,app_login,2023-07-30,system
E6929979,C010708,churn,2025-04-07,sms
E5173111,C010708,sms_click,2024-08-11,email
E9290344,C012444,email_open,2022-10-08,sms
E2071095,C012444,app_login,2023-06-16,email
E9785158,C012444,app_login,2024-10-15,app
E2429246,C012444,email_open,2024-07-06,system
E1180484,C012444,app_login,2024-05-07,system
E7744079,C002257,reactivation,2024-11-29,app
E5088332,C005337,sms_click,2022-06-16,email
E8055054,C012731,churn,2024-06-08,system
E1276137,C012731,churn,2025-07-31,system
E6437496,C012731,churn,2025-07-14,email
E2849521,C011097,app_login,2025-05-30,system
E4468082,C011097,app_login,2024-05-21,app
E3633622,C011097,reactivation,2024-08-03,email
E7438431,C011097,reactivation,2024-10-26,app
E9639134,C011097,email_open,2024-08-17,sms
E7707370,C011097,email_open,2023-06-13,system
E6197078,C004998,email_open,2024-06-28,system
E4380382,C004998,app_login,2024-09-15,system
E7176587,C004998,app_login,2024-05-03,system
E3347812,C004998,app_login,2025-02-14,app
E4917960,C013415,churn,2024-01-22,system
E8591540,C013415,sms_click,2024-11-23,app
E8293046,C009303,reactivation,2025-12-21,system
E6909899,C009303,email_open,2025-11-11,system
E9753403,C009303,sms_click,2024-12-16,system
E8961311,C009303,sms_click,2025-10-27,system
E5756422,C001209,app_login,2023-12-23,app
E6934725,C001209,churn,2024-02-06,email
E7269687,C001209,email_open,2023-03-06,system
E7429424,C001209,email_open,2024-07-08,sms
E3350211,C001209,email_open,2024-02-28,system
E5636332,C001209,sms_click,2023-10-07,system
E9666929,C015557,app_login,2025-06-28,system
E6202725,C010288,email_open,2025-08-14,email
E1987123,C010187,email_open,2022-11-22,sms
E7215674,C010187,app_login,2023-01-29,sms
E3390792,C018718,sms_click,2024-11-25,sms
E1420140,C018718,app_login,2023-09-12,sms
E5242346,C018718,email_open,2025-04-07,app
E2093676,C018718,sms_click,2024-03-19,system
E6134065,C018718,email_open,2024-11-17,sms
E8419788,C018718,email_open,2024-02-07,sms
E6333610,C012327,email_open,2024-05-28,app
E2834393,C015570,email_open,2025-10-16,email
E5939797,C001116,app_login,2024-04-13,email
E8688277,C001116,email_open,2024-03-29,sms
E3209738,C001116,churn,2024-05-08,sms
E8952859,C001116,app_login,2024-10-26,system
E5875105,C009107,reactivation,2024-04-12,app
E9430481,C009107,email_open,2025-01-13,sms
E3840990,C009107,email_open,2024-06-02,app
E4925323,C009107,email_open,2025-02-05,app
E9089253,C009107,email_open,2023-08-24,system
E4484845,C018060,app_login,2022-11-27,app
E7165297,C018060,sms_click,2023-04-18,sms
E3355071,C018060,churn,2024-11-29,email
E6566836,C018060,app_login,2024-10-25,app
E5610062,C018060,email_open,2023-04-03,app
E8641866,C018060,churn,2024-03-26,app
E9982198,C008544,email_open,2024-08-02,sms
E1654539,C004095,sms_click,2024-08-24,sms
E6805131,C004246,app_login,2024-05-24,email
E3260681,C004246,email_open,2025-06-15,system
E4658623,C016170,sms_click,2023-01-24,app
E8885736,C016170,churn,2023-08-02,app
E5361971,C016170,sms_click,2024-01-24,sms
E5283797,C016170,email_open,2024-04-11,app
E9353258,C008592,email_open,2024-06-17,system
E2571798,C008592,email_open,2023-08-26,app
E4497402,C008592,email_open,2023-07-10,app
E4392046,C008592,sms_click,2024-01-03,system
E8074067,C008592,email_open,2023-04-11,sms
E4989111,C001675,app_login,2025-03-26,email
E1066870,C001675,churn,2024-04-21,email
E2689590,C001277,app_login,2023-03-09,sms
E9997035,C001277,email_open,2023-03-11,app
E3699222,C001277,email_open,2022-10-09,system
E9995480,C001277,app_login,2023-06-28,app
E7815312,C001277,email_open,2022-07-29,email
E5903415,C001277,email_open,2023-01-03,sms
E6641643,C004974,email_open,2025-12-18,email
E3596609,C015272,churn,2024-06-15,sms
E2571130,C015272,sms_click,2024-06-03,app
E3386750,C015272,reactivation,2025-02-01,email
E9777006,C015272,email_open,2023-08-15,sms
E7501341,C015272,email_open,2022-11-08,app
E9347571,C015272,sms_click,2022-09-24,app
E3368629,C007532,app_login,2025-05-30,email
E7578257,C007532,app_login,2025-05-31,sms
E6138373,C007034,reactivation,2023-07-01,app
E2381314,C007034,email_open,2023-02-25,email
E2691846,C000678,email_open,2024-05-15,system
E9504530,C000678,sms_click,2024-09-01,app
E2241403,C000678,email_open,2024-03-07,sms
E2105491,C000678,churn,2025-05-01,system
E4308221,C000678,email_open,2024-07-29,email
E5684914,C019609,sms_click,2024-09-17,app
E4147703,C019609,sms_click,2025-02-05,email
E6333182,C019609,churn,2025-10-23,email
E7558892,C009539,app_login,2025-07-12,email
E7402626,C009539,email_open,2025-03-19,system
E9550126,C009539,churn,2025-04-04,email
E5185128,C009539,sms_click,2025-11-14,system
E9181639,C005517,app_login,2025-12-16,email
E3796778,C005517,churn,2025-07-28,app
