customer_id,signup_date,signup_channel,campaign,location_id,city,state,membership_type,age,income_band,vehicle_type
C006064,2022-10-30,Referral,Campaign_3,L013,Nashville,TN,Basic,61,75-100k,Van
C006065,2024-12-18,Organic,Campaign_11,L030,Nashville,TN,None,61,75-100k,Sedan
C006066,2025-03-20,Meta Ads,Campaign_3,L024,Birmingham,AL,None,20,75-100k,Sedan
C006067,2025-08-29,Google Ads,Campaign_6,L023,Birmingham,AL,None,37,<40k,Truck
C006068,2022-07-21,Local Promo,Campaign_10,L008,Birmingham,AL,Basic,30,75-100k,Van
C006069,2024-01-18,Google Ads,Campaign_4,L008,Charlotte,NC,Unlimited,44,40-75k,SUV
C006070,2022-01-14,Organic,Campaign_8,L023,Nashville,TN,Unlimited,67,75-100k,Truck
C006071,2023-02-01,Referral,Campaign_12,L028,Dallas,TX,None,21,<40k,Truck
C006072,2022-09-02,Organic,Campaign_5,L008,Dallas,TX,Basic,46,100k+,Sedan
C006073,2025-08-03,Google Ads,Campaign_3,L004,Charlotte,NC,None,68,100k+,Sedan
C006074,2023-07-07,Google Ads,Campaign_1,L004,Dallas,TX,None,70,40-75k,Truck
C006075,2025-12-12,Meta Ads,Campaign_10,L006,Charlotte,NC,Basic,53,40-75k,SUV
C006076,2025-07-09,Google Ads,Campaign_12,L016,Orlando,FL,Premium,23,100k+,Truck
C006077,2024-02-19,Organic,Campaign_2,L015,Orlando,FL,None,42,100k+,Truck
C006078,2022-03-17,Google Ads,Campaign_10,L004,Nashville,TN,None,49,40-75k,SUV
C006079,2022-03-04,Meta Ads,Campaign_2,L002,Charlotte,NC,None,61,75-100k,Truck
C006080,2025-04-22,Meta Ads,Campaign_7,L020,Birmingham,AL,Basic,67,40-75k,SUV
C006081,2025-08-25,Organic,Campaign_8,L019,Birmingham,AL,None,31,100k+,Truck
C006082,2025-08-11,Meta Ads,Campaign_1,L017,Dallas,TX,Basic,56,75-100k,Truck
C006083,2022-03-30,Fleet,Campaign_6,L023,Dallas,TX,Premium,63,75-100k,Truck
C006084,2022-11-02,Organic,Campaign_6,L019,Charlotte,NC,None,30,75-100k,Van
C006085,2022-02-13,Meta Ads,Campaign_8,L028,Charlotte,NC,Unlimited,42,75-100k,Sedan
C006086,2025-03-26,Google Ads,Campaign_7,L006,Nashville,TN,Unlimited,18,100k+,Truck
C006087,2024-05-21,Referral,Campaign_11,L024,Atlanta,GA,Premium,29,100k+,Sedan
C006088,2025-04-04,Google Ads,Campaign_3,L014,Charlotte,NC,Basic,19,40-75k,Van
C006089,2022-05-13,Organic,Campaign_9,L014,Birmingham,AL,None,50,<40k,Sedan
C006090,2022-02-24,Meta Ads,Campaign_4,L014,Orlando,FL,Unlimited,18,<40k,Truck
C006091,2025-03-16,Organic,Campaign_9,L003,Birmingham,AL,Basic,59,100k+,Sedan
C006092,2022-04-11,Google Ads,Campaign_3,L016,Atlanta,GA,Premium,62,100k+,SUV
C006093,2024-12-16,Referral,Campaign_6,L030,Birmingham,AL,Basic,69,100k+,Van
C006094,2024-10-02,Organic,Campaign_1,L003,Dallas,TX,Basic,35,100k+,SUV
C006095,2025-11-29,Organic,Campaign_9,L005,Dallas,TX,None,24,<40k,Truck
C006096,2024-05-24,Fleet,Campaign_11,L025,Charlotte,NC,Basic,65,100k+,Truck
C006097,2024-06-07,Meta Ads,Campaign_8,L015,Birmingham,AL,Basic,30,75-100k,Truck
C006098,2024-03-10,Local Promo,Campaign_10,L022,Charlotte,NC,None,25,40-75k,SUV
C006099,2022-03-17,Meta Ads,Campaign_2,L007,Nashville,TN,Premium,41,100k+,SUV
C006100,2025-03-11,Meta Ads,Campaign_11,L015,Charlotte,NC,Premium,69,75-100k,SUV
C006101,2023-12-22,Google Ads,Campaign_1,L016,Birmingham,AL,Premium,40,<40k,Van
C006102,2024-08-14,Google Ads,Campaign_5,L029,Charlotte,NC,None,69,100k+,Van
C006103,2023-01-23,Fleet,Campaign_9,L004,Nashville,TN,Basic,53,40-75k,Sedan
C006104,2024-09-30,Meta Ads,Campaign_8,L009,Charlotte,NC,None,50,100k+,Truck
C006105,2024-10-19,Organic,Campaign_10,L008,Dallas,TX,Basic,41,75-100k,Truck
C006106,2023-03-19,Fundraising,Campaign_4,L012,Orlando,FL,Unlimited,42,100k+,Sedan
C006107,2022-12-30,Referral,Campaign_3,L025,Nashville,TN,Basic,20,<40k,SUV
C006108,2022-05-07,Organic,Campaign_7,L029,Charlotte,NC,Premium,34,100k+,Sedan
C006109,2022-11-01,Google Ads,Campaign_8,L004,Dallas,TX,None,54,<40k,Van
C006110,2025-04-13,Google Ads,Campaign_4,L007,Orlando,FL,None,41,40-75k,Sedan
C006111,2023-03-12,Google Ads,Campaign_2,L008,Charlotte,NC,Basic,66,100k+,SUV
C006112,2022-03-23,Local Promo,Campaign_11,L013,Nashville,TN,Basic,51,40-75k,Van
C006113,2024-02-05,Meta Ads,Campaign_4,L011,Atlanta,GA,None,39,40-75k,Van
C006114,2025-11-13,Organic,Campaign_1,L005,Atlanta,GA,None,56,75-100k,Van
C006115,2023-06-04,Organic,Campaign_9,L004,Dallas,TX,Unlimited,25,40-75k,SUV
C006116,2024-04-05,Google Ads,Campaign_11,L019,Orlando,FL,None,30,75-100k,Truck
C006117,2022-09-08,Organic,Campaign_4,L019,Dallas,TX,Unlimited,28,40-75k,SUV
C006118,2025-03-31,Local Promo,Campaign_2,L015,Atlanta,GA,Unlimited,59,100k+,Van
C006119,2023-11-19,Meta Ads,Campaign_4,L019,Birmingham,AL,Unlimited,59,75-100k,Van
C006120,2024-02-04,Google Ads,Campaign_11,L002,Charlotte,NC,None,38,75-100k,Van
C006121,2025-11-19,Fleet,Campaign_8,L024,Charlotte,NC,Unlimited,48,<40k,Van
C006122,2023-09-08,Google Ads,Campaign_2,L030,Atlanta,GA,None,26,75-100k,SUV
C006123,2023-09-11,Google Ads,Campaign_6,L007,Charlotte,NC,None,40,40-75k,Sedan
C006124,2022-05-21,Google Ads,Campaign_6,L016,Charlotte,NC,Unlimited,40,<40k,SUV
C006125,2024-07-29,Referral,Campaign_1,L020,Atlanta,GA,Premium,35,<40k,SUV
C006126,2024-02-19,Local Promo,Campaign_12,L028,Orlando,FL,Basic,41,100k+,Truck
C006127,2024-05-05,Local Promo,Campaign_10,L009,Atlanta,GA,Basic,30,40-75k,Sedan
C006128,2024-04-13,Meta Ads,Campaign_7,L029,Orlando,FL,Basic,70,100k+,Sedan
C006129,2024-12-02,Organic,Campaign_6,L011,Orlando,FL,Premium,19,100k+,Truck
C006130,2023-04-12,Fundraising,Campaign_11,L030,Orlando,FL,Basic,35,75-100k,Sedan
C006131,2022-05-04,Local Promo,Campaign_2,L001,Charlotte,NC,None,37,40-75k,Van
C006132,2025-04-29,Local Promo,Campaign_5,L020,Dallas,TX,None,30,75-100k,Truck
C006133,2025-04-12,Google Ads,Campaign_2,L030,Atlanta,GA,None,18,<40k,Sedan
C006134,2024-10-31,Organic,Campaign_11,L020,Orlando,FL,None,44,<40k,SUV
C006135,2022-11-15,Fleet,Campaign_10,L008,Charlotte,NC,None,41,100k+,Truck
C006136,2023-03-07,Fleet,Campaign_5,L026,Orlando,FL,Premium,50,<40k,Sedan
C006137,2022-07-02,Meta Ads,Campaign_12,L016,Nashville,TN,None,20,40-75k,Truck
C006138,2024-07-27,Referral,Campaign_7,L002,Nashville,TN,Basic,59,<40k,Van
C006139,2023-08-10,Referral,Campaign_3,L013,Charlotte,NC,None,29,75-100k,Truck
C006140,2023-10-25,Organic,Campaign_7,L006,Nashville,TN,Unlimited,18,40-75k,Sedan
C006141,2023-04-18,Google Ads,Campaign_12,L009,Nashville,TN,Basic,68,100k+,SUV
C006142,2022-10-23,Meta Ads,Campaign_4,L019,Charlotte,NC,Premium,36,<40k,Van
C006143,2022-06-20,Local Promo,Campaign_4,L022,Dallas,TX,None,36,40-75k,Truck
C006144,2024-02-28,Google Ads,Campaign_1,L030,Dallas,TX,None,69,75-100k,Truck
C006145,2024-08-25,Meta Ads,Campaign_1,L024,Charlotte,NC,Basic,60,<40k,Van
C006146,2022-04-14,Fundraising,Campaign_10,L017,Atlanta,GA,Basic,22,<40k,Van
C006147,2025-03-29,Meta Ads,Campaign_2,L013,Nashville,TN,Unlimited,30,75-100k,SUV
C006148,2022-06-02,Organic,Campaign_11,L025,Nashville,TN,Basic,65,<40k,SUV
C006149,2022-01-01,Google Ads,Campaign_3,L010,Atlanta,GA,None,58,<40k,Van
C006150,2023-11-24,Fleet,Campaign_2,L013,Dallas,TX,Basic,50,<40k,Truck
C006151,2024-06-12,Meta Ads,Campaign_11,L027,Nashville,TN,Basic,23,75-100k,Truck
C006152,2022-09-07,Fleet,Campaign_4,L022,Atlanta,GA,None,30,100k+,Van
C006153,2024-01-07,Organic,Campaign_1,L005,Charlotte,NC,Unlimited,51,75-100k,Sedan
C006154,2023-11-05,Google Ads,Campaign_12,L025,Dallas,TX,Premium,38,<40k,Van
C006155,2025-08-17,Organic,Campaign_2,L022,Orlando,FL,Premium,41,100k+,SUV
C006156,2025-03-04,Meta Ads,Campaign_12,L011,Birmingham,AL,None,29,75-100k,SUV
C006157,2022-12-15,Referral,Campaign_10,L028,Birmingham,AL,None,25,<40k,Truck
C006158,2022-11-24,Meta Ads,Campaign_10,L030,Orlando,FL,None,56,75-100k,Sedan
C006159,2023-08-18,Google Ads,Campaign_5,L001,Birmingham,AL,Unlimited,66,<40k,SUV
C006160,2024-11-17,Meta Ads,Campaign_12,L023,Nashville,TN,Unlimited,43,40-75k,Sedan
C006161,2023-08-06,Google Ads,Campaign_7,L011,Atlanta,GA,Basic,27,<40k,Sedan
C006162,2022-11-29,Google Ads,Campaign_1,L004,Charlotte,NC,Premium,46,75-100k,Sedan
C006163,2022-11-08,Local Promo,Campaign_10,L029,Birmingham,AL,None,50,75-100k,Truck
C006164,2024-06-11,Fleet,Campaign_9,L017,Orlando,FL,None,51,100k+,Van
C006165,2024-01-16,Organic,Campaign_5,L018,Orlando,FL,Unlimited,22,40-75k,Van
C006166,2023-01-18,Fleet,Campaign_2,L008,Orlando,FL,Unlimited,60,100k+,Van
C006167,2025-09-30,Meta Ads,Campaign_10,L004,Nashville,TN,None,44,75-100k,Truck
C006168,2025-11-22,Google Ads,Campaign_10,L004,Charlotte,NC,Basic,38,40-75k,SUV
C006169,2022-08-21,Local Promo,Campaign_11,L001,Orlando,FL,None,24,<40k,SUV
C006170,2022-05-07,Referral,Campaign_6,L029,Orlando,FL,None,26,40-75k,Sedan
C006171,2024-01-06,Meta Ads,Campaign_9,L025,Dallas,TX,Premium,28,40-75k,Truck
C006172,2023-01-10,Organic,Campaign_5,L030,Orlando,FL,Premium,63,<40k,SUV
C006173,2022-10-30,Google Ads,Campaign_12,L030,Charlotte,NC,Premium,34,100k+,SUV
C006174,2024-03-15,Google Ads,Campaign_2,L021,Dallas,TX,None,33,40-75k,Sedan
C006175,2022-10-13,Referral,Campaign_4,L030,Nashville,TN,Unlimited,66,75-100k,SUV
C006176,2023-05-11,Meta Ads,Campaign_7,L015,Orlando,FL,None,69,<40k,Van
C006177,2024-08-28,Organic,Campaign_1,L010,Dallas,TX,None,67,40-75k,SUV
C006178,2025-08-27,Local Promo,Campaign_11,L022,Charlotte,NC,Premium,55,100k+,Van
C006179,2025-12-21,Google Ads,Campaign_8,L010,Dallas,TX,Basic,21,100k+,Van
C006180,2022-10-02,Local Promo,Campaign_1,L015,Birmingham,AL,None,59,75-100k,SUV
C006181,2023-08-22,Referral,Campaign_1,L001,Charlotte,NC,None,33,40-75k,Sedan
C006182,2024-01-29,Organic,Campaign_1,L023,Birmingham,AL,None,61,100k+,SUV
C006183,2023-08-04,Local Promo,Campaign_3,L012,Dallas,TX,None,35,40-75k,Van
C006184,2023-12-11,Meta Ads,Campaign_2,L014,Nashville,TN,Premium,65,40-75k,SUV
C006185,2024-09-21,Google Ads,Campaign_12,L025,Dallas,TX,None,63,40-75k,Truck
C006186,2025-12-03,Meta Ads,Campaign_4,L018,Atlanta,GA,None,60,<40k,SUV
C006187,2024-11-13,Fleet,Campaign_4,L030,Orlando,FL,Premium,42,40-75k,SUV
C006188,2024-07-29,Google Ads,Campaign_11,L014,Orlando,FL,Premium,51,<40k,Van
C006189,2022-03-23,Organic,Campaign_3,L021,Nashville,TN,Unlimited,32,75-100k,Van
C006190,2025-08-25,Meta Ads,Campaign_2,L017,Atlanta,GA,Basic,57,75-100k,SUV
C006191,2022-05-25,Organic,Campaign_12,L014,Birmingham,AL,Basic,61,40-75k,Sedan
C006192,2025-08-25,Organic,Campaign_6,L008,Atlanta,GA,None,37,100k+,Sedan
C006193,2023-12-10,Local Promo,Campaign_8,L028,Birmingham,AL,Basic,59,<40k,Van
C006194,2024-09-08,Fundraising,Campaign_1,L024,Nashville,TN,None,53,75-100k,Truck
C006195,2025-09-10,Referral,Campaign_10,L020,Orlando,FL,Unlimited,68,100k+,SUV
C006196,2023-12-11,Referral,Campaign_7,L017,Dallas,TX,Unlimited,44,100k+,SUV
C006197,2022-05-25,Local Promo,Campaign_9,L030,Atlanta,GA,None,18,75-100k,Truck
C006198,2022-05-30,Organic,Campaign_5,L018,Orlando,FL,None,35,75-100k,Truck
C006199,2022-12-17,Organic,Campaign_6,L019,Atlanta,GA,None,39,75-100k,Sedan
C006200,2023-02-06,Referral,Campaign_12,L002,Atlanta,GA,Basic,65,75-100k,Sedan
C006201,2023-12-20,Meta Ads,Campaign_2,L019,Nashville,TN,None,44,40-75k,Truck
C006202,2022-08-13,Fundraising,Campaign_12,L030,Charlotte,NC,None,24,<40k,Van
C006203,2024-10-16,Google Ads,Campaign_6,L004,Nashville,TN,None,61,40-75k,Van
C006204,2023-04-15,Fundraising,Campaign_6,L024,Dallas,TX,Unlimited,56,<40k,Truck
C006205,2022-03-04,Referral,Campaign_2,L016,Nashville,TN,Unlimited,33,100k+,SUV
C006206,2022-10-16,Google Ads,Campaign_5,L005,Atlanta,GA,Unlimited,44,100k+,Van
C006207,2022-03-22,Google Ads,Campaign_4,L029,Charlotte,NC,None,70,40-75k,SUV
C006208,2025-07-21,Google Ads,Campaign_2,L005,Orlando,FL,Basic,51,<40k,Van
C006209,2022-05-10,Local Promo,Campaign_10,L021,Orlando,FL,None,64,40-75k,Truck
C006210,2023-09-22,Fundraising,Campaign_8,L024,Charlotte,NC,Basic,61,75-100k,SUV
C006211,2022-09-03,Google Ads,Campaign_3,L015,Birmingham,AL,Basic,65,75-100k,Van
C006212,2023-05-16,Referral,Campaign_4,L003,Dallas,TX,Premium,23,75-100k,SUV
C006213,2023-05-04,Organic,Campaign_1,L018,Birmingham,AL,Basic,50,100k+,SUV
C006214,2023-05-09,Meta Ads,Campaign_7,L024,Birmingham,AL,Basic,67,75-100k,Truck
C006215,2025-10-10,Fundraising,Campaign_1,L008,Birmingham,AL,None,70,<40k,Sedan
C006216,2023-05-14,Fleet,Campaign_7,L010,Charlotte,NC,Basic,53,75-100k,Sedan
C006217,2025-10-19,Meta Ads,Campaign_1,L005,Birmingham,AL,Unlimited,22,40-75k,Truck
C006218,2022-06-05,Organic,Campaign_5,L001,Charlotte,NC,None,52,<40k,Van
C006219,2022-04-04,Google Ads,Campaign_9,L009,Atlanta,GA,None,45,<40k,Van
C006220,2025-07-23,Local Promo,Campaign_8,L018,Orlando,FL,Basic,46,40-75k,SUV
C006221,2022-05-12,Fleet,Campaign_10,L020,Nashville,TN,None,54,100k+,Sedan
C006222,2023-03-06,Google Ads,Campaign_3,L001,Charlotte,NC,None,35,40-75k,Truck
C006223,2025-09-22,Organic,Campaign_5,L007,Dallas,TX,Unlimited,64,40-75k,Truck
C006224,2023-09-18,Referral,Campaign_2,L002,Atlanta,GA,None,44,75-100k,Sedan
C006225,2022-04-03,Fleet,Campaign_5,L027,Birmingham,AL,Premium,43,<40k,Sedan
C006226,2022-01-25,Google Ads,Campaign_5,L004,Charlotte,NC,Premium,30,<40k,SUV
C006227,2023-11-20,Meta Ads,Campaign_6,L024,Nashville,TN,None,47,75-100k,SUV
C006228,2022-04-07,Google Ads,Campaign_8,L025,Charlotte,NC,Basic,27,40-75k,SUV
C006229,2025-05-07,Meta Ads,Campaign_7,L025,Nashville,TN,None,62,100k+,SUV
C006230,2025-09-07,Google Ads,Campaign_8,L013,Birmingham,AL,Premium,68,<40k,Van
C006231,2025-02-08,Fundraising,Campaign_8,L014,Dallas,TX,Premium,48,100k+,Truck
C006232,2022-05-11,Meta Ads,Campaign_9,L016,Atlanta,GA,None,47,<40k,SUV
C006233,2023-03-13,Google Ads,Campaign_9,L003,Orlando,FL,None,52,40-75k,Van
C006234,2025-08-10,Organic,Campaign_3,L002,Charlotte,NC,Basic,35,100k+,SUV
C006235,2022-03-21,Referral,Campaign_6,L004,Nashville,TN,Premium,55,75-100k,Truck
C006236,2023-12-01,Meta Ads,Campaign_9,L014,Charlotte,NC,None,50,<40k,Van
C006237,2023-04-03,Referral,Campaign_2,L018,Nashville,TN,None,53,<40k,Van
C006238,2025-03-31,Google Ads,Campaign_7,L025,Charlotte,NC,None,37,<40k,SUV
C006239,2025-07-06,Meta Ads,Campaign_2,L012,Charlotte,NC,None,49,75-100k,Truck
C006240,2025-06-23,Local Promo,Campaign_10,L004,Atlanta,GA,Unlimited,67,75-100k,SUV
C006241,2025-09-17,Google Ads,Campaign_12,L005,Dallas,TX,None,20,75-100k,Truck
C006242,2023-09-19,Referral,Campaign_4,L025,Orlando,FL,None,33,40-75k,Van
C006243,2022-06-16,Meta Ads,Campaign_10,L011,Charlotte,NC,None,34,<40k,Van
C006244,2023-04-12,Google Ads,Campaign_6,L028,Orlando,FL,Premium,44,100k+,Sedan
C006245,2022-10-15,Local Promo,Campaign_12,L015,Birmingham,AL,None,58,<40k,Truck
C006246,2023-02-08,Meta Ads,Campaign_9,L022,Dallas,TX,None,35,40-75k,Sedan
C006247,2025-11-07,Google Ads,Campaign_6,L022,Nashville,TN,Unlimited,59,75-100k,Truck
C006248,2023-03-25,Referral,Campaign_6,L009,Charlotte,NC,Basic,36,<40k,Van
C006249,2024-11-23,Local Promo,Campaign_10,L022,Charlotte,NC,Premium,44,100k+,Van
C006250,2025-12-01,Local Promo,Campaign_9,L018,Orlando,FL,None,69,40-75k,SUV
C006251,2022-08-05,Google Ads,Campaign_12,L002,Birmingham,AL,Premium,47,40-75k,Sedan
C006252,2023-07-22,Meta Ads,Campaign_10,L010,Birmingham,AL,Unlimited,49,<40k,Sedan
C006253,2022-12-22,Referral,Campaign_7,L004,Nashville,TN,Unlimited,62,100k+,Truck
C006254,2025-10-01,Google Ads,Campaign_9,L023,Dallas,TX,Unlimited,18,75-100k,Sedan
C006255,2022-02-17,Meta Ads,Campaign_5,L018,Charlotte,NC,Unlimited,45,100k+,Van
C006256,2022-06-17,Google Ads,Campaign_7,L009,Orlando,FL,Basic,35,40-75k,Van
C006257,2022-09-16,Local Promo,Campaign_5,L027,Nashville,TN,Basic,49,<40k,Truck
C006258,2025-02-26,Organic,Campaign_7,L016,Orlando,FL,Unlimited,23,<40k,Sedan
C006259,2022-08-29,Meta Ads,Campaign_8,L015,Orlando,FL,Basic,67,<40k,SUV
C006260,2023-05-12,Google Ads,Campaign_6,L015,Atlanta,GA,Premium,67,<40k,Truck
C006261,2025-09-12,Referral,Campaign_4,L026,Nashville,TN,Basic,66,<40k,Van
C006262,2023-05-16,Google Ads,Campaign_5,L027,Atlanta,GA,Basic,42,100k+,Van
C006263,2025-09-08,Google Ads,Campaign_10,L026,Nashville,TN,None,69,<40k,SUV
C006264,2025-08-01,Organic,Campaign_5,L026,Birmingham,AL,None,32,<40k,Van
C006265,2024-06-24,Google Ads,Campaign_10,L029,Orlando,FL,Premium,65,40-75k,Truck
C006266,2024-04-07,Google Ads,Campaign_3,L010,Orlando,FL,None,47,<40k,Truck
C006267,2024-12-16,Google Ads,Campaign_2,L030,Birmingham,AL,Basic,61,40-75k,Sedan
C006268,2022-07-10,Referral,Campaign_7,L025,Orlando,FL,Premium,36,40-75k,SUV
C006269,2023-05-22,Meta Ads,Campaign_5,L030,Birmingham,AL,None,40,100k+,Truck
C006270,2022-07-18,Google Ads,Campaign_2,L006,Orlando,FL,Basic,47,75-100k,Sedan
C006271,2024-08-30,Fleet,Campaign_1,L008,Birmingham,AL,None,35,40-75k,Van
C006272,2023-07-09,Meta Ads,Campaign_12,L027,Atlanta,GA,None,27,75-100k,Van
C006273,2025-10-30,Organic,Campaign_5,L001,Dallas,TX,Premium,70,75-100k,SUV
C006274,2024-02-18,Referral,Campaign_6,L003,Atlanta,GA,Unlimited,59,40-75k,SUV
C006275,2022-09-10,Organic,Campaign_6,L009,Birmingham,AL,None,24,<40k,Sedan
C006276,2025-04-27,Meta Ads,Campaign_11,L005,Birmingham,AL,Premium,19,100k+,Sedan
C006277,2024-09-28,Organic,Campaign_4,L024,Birmingham,AL,Basic,43,40-75k,Sedan
C006278,2022-03-09,Referral,Campaign_3,L006,Nashville,TN,Basic,22,75-100k,Truck
C006279,2022-12-02,Fleet,Campaign_7,L026,Charlotte,NC,Basic,46,40-75k,Truck
C006280,2023-02-14,Local Promo,Campaign_5,L022,Orlando,FL,None,26,75-100k,Van
C006281,2022-09-03,Referral,Campaign_7,L004,Birmingham,AL,Unlimited,61,75-100k,Truck
C006282,2023-07-08,Meta Ads,Campaign_3,L014,Charlotte,NC,Premium,68,<40k,Truck
C006283,2023-11-06,Referral,Campaign_4,L015,Nashville,TN,None,66,75-100k,SUV
C006284,2024-04-02,Organic,Campaign_3,L024,Orlando,FL,None,59,75-100k,Sedan
C006285,2024-12-29,Fundraising,Campaign_5,L028,Birmingham,AL,Premium,57,75-100k,Sedan
C006286,2023-01-10,Google Ads,Campaign_3,L007,Atlanta,GA,None,40,75-100k,SUV
C006287,2023-12-14,Organic,Campaign_1,L023,Orlando,FL,None,31,75-100k,SUV
C006288,2024-11-06,Google Ads,Campaign_1,L011,Orlando,FL,Basic,19,100k+,Truck
C006289,2022-04-04,Meta Ads,Campaign_12,L022,Dallas,TX,None,50,<40k,Van
C006290,2023-03-10,Local Promo,Campaign_5,L026,Nashville,TN,Unlimited,68,75-100k,SUV
C006291,2024-01-04,Local Promo,Campaign_5,L023,Atlanta,GA,Premium,62,100k+,Van
C006292,2024-09-27,Google Ads,Campaign_5,L010,Dallas,TX,None,67,75-100k,Van
C006293,2023-06-26,Google Ads,Campaign_4,L002,Orlando,FL,Premium,37,100k+,Truck
C006294,2022-04-19,Fleet,Campaign_7,L001,Birmingham,AL,Premium,42,40-75k,Van
C006295,2023-09-02,Fleet,Campaign_7,L005,Orlando,FL,Basic,65,100k+,Truck
C006296,2024-01-18,Meta Ads,Campaign_8,L015,Atlanta,GA,Basic,55,40-75k,Truck
C006297,2025-08-27,Google Ads,Campaign_11,L026,Nashville,TN,None,42,<40k,Sedan
C006298,2022-10-14,Referral,Campaign_1,L029,Birmingham,AL,Basic,34,<40k,Van
C006299,2022-11-18,Organic,Campaign_5,L026,Nashville,TN,Basic,40,40-75k,Van
C006300,2022-03-31,Meta Ads,Campaign_7,L002,Birmingham,AL,Basic,54,40-75k,SUV
C006301,2025-07-18,Organic,Campaign_5,L015,Charlotte,NC,None,19,100k+,SUV
C006302,2024-03-24,Local Promo,Campaign_6,L022,Atlanta,GA,Basic,68,<40k,Van
C006303,2023-08-31,Organic,Campaign_2,L022,Atlanta,GA,Unlimited,43,<40k,SUV
C006304,2022-09-27,Fleet,Campaign_1,L021,Nashville,TN,Unlimited,70,40-75k,Truck
C006305,2023-05-20,Meta Ads,Campaign_11,L020,Charlotte,NC,None,50,75-100k,Truck
C006306,2022-11-13,Meta Ads,Campaign_9,L019,Dallas,TX,None,40,40-75k,SUV
C006307,2024-05-25,Fleet,Campaign_8,L019,Birmingham,AL,Basic,34,100k+,Truck
C006308,2023-11-20,Google Ads,Campaign_10,L023,Nashville,TN,None,65,75-100k,Truck
C006309,2024-07-23,Google Ads,Campaign_9,L029,Charlotte,NC,Basic,25,40-75k,Van
C006310,2023-01-31,Referral,Campaign_2,L016,Charlotte,NC,Unlimited,63,75-100k,SUV
C006311,2024-06-18,Fleet,Campaign_2,L017,Charlotte,NC,None,32,40-75k,SUV
C006312,2025-10-30,Meta Ads,Campaign_1,L006,Nashville,TN,None,31,40-75k,Van
C006313,2025-09-25,Meta Ads,Campaign_8,L013,Atlanta,GA,Unlimited,24,100k+,Van
C006314,2023-07-09,Organic,Campaign_1,L025,Charlotte,NC,Premium,60,75-100k,Sedan
C006315,2023-07-24,Organic,Campaign_7,L011,Charlotte,NC,None,60,75-100k,Sedan
C006316,2022-06-15,Google Ads,Campaign_9,L013,Atlanta,GA,Basic,32,<40k,Sedan
C006317,2022-02-02,Referral,Campaign_1,L005,Nashville,TN,None,63,40-75k,SUV
C006318,2022-03-19,Referral,Campaign_11,L010,Dallas,TX,Premium,61,75-100k,Truck
C006319,2022-12-14,Meta Ads,Campaign_12,L005,Orlando,FL,Premium,46,100k+,Van
C006320,2024-09-13,Meta Ads,Campaign_3,L007,Nashville,TN,Premium,57,40-75k,Truck
C006321,2025-12-02,Local Promo,Campaign_4,L030,Nashville,TN,Unlimited,66,40-75k,Van
C006322,2023-02-01,Meta Ads,Campaign_3,L023,Charlotte,NC,Basic,46,40-75k,Van
C006323,2025-03-30,Google Ads,Campaign_2,L027,Atlanta,GA,None,40,<40k,Sedan
C006324,2022-01-25,Referral,Campaign_7,L001,Atlanta,GA,Unlimited,49,100k+,SUV
C006325,2022-05-19,Meta Ads,Campaign_4,L029,Nashville,TN,None,58,75-100k,Van
C006326,2025-03-11,Meta Ads,Campaign_7,L026,Charlotte,NC,Basic,39,40-75k,Van
C006327,2022-05-20,Meta Ads,Campaign_6,L016,Nashville,TN,None,33,<40k,Sedan
C006328,2023-12-31,Referral,Campaign_1,L018,Atlanta,GA,None,54,40-75k,Sedan
C006329,2025-02-12,Organic,Campaign_4,L001,Dallas,TX,Premium,60,75-100k,Sedan
C006330,2024-09-02,Meta Ads,Campaign_4,L027,Orlando,FL,Basic,32,100k+,Van
C006331,2023-04-12,Referral,Campaign_3,L020,Birmingham,AL,Premium,48,40-75k,Truck
C006332,2022-06-25,Meta Ads,Campaign_5,L017,Charlotte,NC,None,39,<40k,SUV
C006333,2025-11-02,Local Promo,Campaign_8,L022,Charlotte,NC,Premium,41,<40k,SUV
C006334,2024-04-23,Meta Ads,Campaign_12,L001,Orlando,FL,None,18,<40k,Van
C006335,2022-11-05,Google Ads,Campaign_1,L018,Atlanta,GA,None,59,100k+,Sedan
C006336,2022-11-17,Organic,Campaign_9,L019,Birmingham,AL,None,66,75-100k,Truck
C006337,2023-01-04,Meta Ads,Campaign_10,L021,Atlanta,GA,Premium,62,75-100k,Van
C006338,2022-03-19,Meta Ads,Campaign_4,L007,Atlanta,GA,Premium,22,75-100k,Van
C006339,2023-12-20,Referral,Campaign_8,L012,Birmingham,AL,None,46,<40k,SUV
C006340,2022-12-09,Referral,Campaign_1,L027,Atlanta,GA,Premium,53,<40k,Van
C006341,2022-01-07,Meta Ads,Campaign_5,L003,Orlando,FL,None,47,75-100k,Sedan
C006342,2022-12-13,Organic,Campaign_5,L004,Charlotte,NC,Unlimited,32,<40k,Sedan
C006343,2024-06-27,Referral,Campaign_11,L018,Orlando,FL,None,45,100k+,Truck
C006344,2024-11-22,Referral,Campaign_8,L011,Charlotte,NC,Basic,39,75-100k,Sedan
C006345,2025-04-18,Organic,Campaign_10,L025,Nashville,TN,Premium,24,75-100k,Truck
C006346,2022-03-30,Organic,Campaign_10,L027,Nashville,TN,Premium,46,40-75k,SUV
C006347,2024-03-11,Referral,Campaign_10,L010,Dallas,TX,Basic,61,100k+,SUV
